stock_id,name,ticker,country,currency,sector,industry,sub_industry,beta,avg_daily_volume,side,posn_shares,cost_basis_local,market_price_local
1566,equity_1566,BHU,ESP,EUR,Materials,Materials,Industrial Gases,1.974570961,37423113,LONG,4466,87.52,90.79
1567,equity_1567,IHP,AUS,AUD,Industrials,Capital Goods,Trading Companies & Distributors,1.809760602,12040106,SHORT,-8773,211.39,241.93
1568,equity_1568,NKM,BEL,EUR,Information Technology,Technology Hardware & Equipment,Computer Storage & Peripherals,0.97021469,9563,LONG,3449,78.29,74.24
1569,equity_1569,QAM,DEU,EUR,Consumer Discretionary,Media,Cable & Satellite,2.410490634,219604,LONG,9598,43.19,48.24
1570,equity_1570,LNI,FIN,EUR,Utilities,Utilities,Renewable Electricity,1.22806995,185298159,LONG,124924,17.35,16.52
1571,equity_1571,XWM,DEU,EUR,Financials,Diversified Financials,Specialized Finance,0.964288349,3512,SHORT,-2614,86.9,85.57
1572,equity_1572,VGF,DEU,EUR,Information Technology,Software & Services,Internet Software & Services,1.65525267,9,SHORT,-2,157.61,159.84
1573,equity_1573,URZ,NLD,EUR,Information Technology,Technology Hardware & Equipment,Computer Storage & Peripherals,0.834986091,4611,LONG,2684,81.15,82.27
1574,equity_1574,PYY,DEU,USD,Materials,Materials,Paper Packaging,0.968478058,886,SHORT,-729,178.77,192.68
1575,equity_1575,VYG,NLD,EUR,Telecommunication Services,Telecommunication Services,Alternative Carriers,0.726078185,46789312,SHORT,-21821,31.85,30.78
1576,equity_1576,XZR,CHE,CHF,Utilities,Utilities,Water Utilities,1.236530934,15365337,SHORT,-27541,86.89,84.99
1577,equity_1577,CNC,GRC,EUR,Materials,Materials,Construction Materials,0.713855769,45804,SHORT,-428,62.97,65.36
1578,equity_1578,RVY,DEU,USD,Financials,Insurance,Multi-line Insurance,1.147458716,7184409,SHORT,-2772,104.68,103.1
1579,equity_1579,YVX,DEU,USD,Consumer Staples,Food & Staples Retailing,Food Distributors,1.830918423,4573,SHORT,-1933,148.59,149.52
1580,equity_1580,XKW,FRA,EUR,Consumer Discretionary,Hotels Restaurants & Leisure,Specialized Consumer Services,0.709113554,348564105,LONG,37861,22.27,22.43
1581,equity_1581,CQD,FIN,EUR,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,0.793870196,458347,LONG,53502,71.06,77.94
1582,equity_1582,HMJ,FIN,EUR,Consumer Discretionary,Retailing,Home Improvement Retail,0.855514914,245806634,LONG,25595,35.51,34.17
1583,equity_1583,VYB,ITA,EUR,Information Technology,Software & Services,Home Entertainment Software,0.668180987,93411,LONG,14742,93.62,94.71
1584,equity_1584,OOP,CAN,CAD,Consumer Discretionary,Media,Publishing,1.104354582,141440,LONG,7088,144.92,148.4
1585,equity_1585,MJL,JPN,JPY,Financials,Diversified Financials,Consumer Finance,0.892235771,199323,LONG,24310,7895.8,7444.6
1586,equity_1586,EKA,ITA,EUR,Information Technology,Technology Hardware & Equipment,Networking Equipment,1.453271738,1008,LONG,1286,53.98,52.52
1587,equity_1587,LVW,USA,CAD,Financials,Banks,Thrifts & Mortgage Finance,0.899850726,12294,LONG,36520,208.81,208.85
1588,equity_1588,JCE,HKG,CNY,Consumer Staples,Food & Staples Retailing,Food Distributors,1.167788512,46516,LONG,34402,103.58,103.31
1589,equity_1589,NRZ,BRA,BRL,Utilities,Utilities,Water Utilities,0.532632862,17911953,LONG,3583,493.34,516.35
1590,equity_1590,XGN,BEL,EUR,Industrials,Transportation,Railroads,0.971334294,249432,SHORT,-25759,33.42,30.32
1591,equity_1591,MMS,HKG,HKD,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,0.396582822,49140,SHORT,-6946,211.22,222.08
1592,equity_1592,OXE,BEL,EUR,Health Care,Health Care Equipment & Services,Health Care Technology,2.404561815,336151,SHORT,-1446,149.04,164.81
1593,equity_1593,BFD,GRC,EUR,Industrials,Transportation,Trucking,0.658843667,149491,SHORT,-5603,112.83,118.7
1594,equity_1594,KRG,JPN,JPY,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,0.938315683,68789322,SHORT,-8222,4411.51,4157.77
1595,equity_1595,LTJ,AUS,AUD,Consumer Discretionary,Media,Publishing,1.182408642,809840,LONG,32449,30.78,30.68
1596,equity_1596,QYE,CHN,CNY,Consumer Discretionary,Retailing,Distributors,0.616889223,1015043,SHORT,-31909,881.9,837.28
1597,equity_1597,BXQ,FIN,EUR,Materials,Materials,Paper Products,1.192543461,12980,LONG,5324,61.02,56.29
1598,equity_1598,VNN,DEU,EUR,Materials,Materials,Precious Metals & Minerals,0.981641907,87197,SHORT,-3544,36.68,37.32
1599,equity_1599,BOI,DEU,EUR,Consumer Discretionary,Hotels Restaurants & Leisure,Leisure Facilities,0.886732959,24444235,LONG,2795,65.3,65.41
1600,equity_1600,ZXM,GRC,EUR,Energy,Energy,Oil & Gas Equipment & Services,1.079338747,4261,SHORT,-11351,50.64,53.51
1601,equity_1601,QNS,BRA,BRL,Consumer Discretionary,Consumer Durables & Apparel,Photographic Products,1.287599505,17551,LONG,1068,425.78,422.86
1602,equity_1602,KYQ,USA,USD,Industrials,Transportation,Airlines,1.708611495,90527691,SHORT,-10433,69.97,70.96
1603,equity_1603,PWR,GRC,EUR,Materials,Materials,Diversified Metals & Mining,1.128244489,8705,LONG,4025,49.87,52.52
1604,equity_1604,JCV,NLD,EUR,Consumer Discretionary,Retailing,Apparel Retail,0.733002057,20096,SHORT,-8009,148.07,146.36
1605,equity_1605,VFG,AUS,AUD,Financials,Real Estate,Residential REITs,0.969896947,18309,SHORT,-1896,126.71,126.2
1606,equity_1606,PYK,GRC,EUR,Industrials,Commercial Services & Supplies,Data Processing Services,0.943137292,4926,LONG,1772,73.72,84.06
1607,equity_1607,EFF,NLD,EUR,Financials,Real Estate,Retail REITs,0.794591276,13291,LONG,4044,114.82,122.11
1608,equity_1608,QID,CHN,CNY,Materials,Materials,Diversified Metals & Mining,1.146784951,325899,LONG,2739,679.16,625.82
1609,equity_1609,HTY,USA,CAD,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,1.408491471,199877861,SHORT,-21014,77.47,83.96
1610,equity_1610,UFP,HKG,HKD,Health Care,Health Care Equipment & Services,Managed Health Care,1.710847832,10653139,SHORT,-1117,1043.41,1013.89
1611,equity_1611,EAK,RUS,USD,Information Technology,Software & Services,IT Consulting & Other Services,1.307712191,3251941,SHORT,-4892,132.01,140.82
1612,equity_1612,KCT,FRA,EUR,Information Technology,Software & Services,Application Software,0.875908247,2893435,SHORT,-44822,21.18,21.09
1613,equity_1613,QWL,NLD,EUR,Financials,Banks,Diversified Banks,1.002581227,9915,SHORT,-4145,146.37,154.13
1614,equity_1614,QUL,GBR,GBP,Information Technology,Software & Services,Data Processing & Outsourced Services,1.302733012,38482,LONG,1158,111.07,108.4
1615,equity_1615,PHL,GRC,EUR,Utilities,Utilities,Gas Utilities,0.763419354,3019626,SHORT,-23368,161.2,145.13
1616,equity_1616,TKU,USA,USD,Industrials,Capital Goods,Aerospace & Defense,1.113617645,1827,SHORT,-3931,173.52,178.96
1617,equity_1617,XSG,GBR,USD,Industrials,Capital Goods,Industrial Conglomerates,1.611973492,8800555,LONG,16997,106.24,105.57
1618,equity_1618,WQL,JPN,JPY,Financials,Real Estate,Diversified Real Estate Activities,0.583793091,97360,SHORT,-134250,991.02,973.1
1619,equity_1619,QEE,FRA,EUR,Financials,Diversified Financials,Diversified Capital Markets,1.019169475,156455246,LONG,42084,57.49,57.46
1620,equity_1620,XKU,DEU,USD,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,0.302434904,764721794,LONG,79817,101.46,100.37
1621,equity_1621,OAD,CHE,CHF,Consumer Discretionary,Consumer Durables & Apparel,Consumer Electronics,2.1107774,227615,SHORT,-37337,36.44,38.17
1622,equity_1622,JVC,ESP,EUR,Consumer Discretionary,Retailing,Homefurnishing Retail,0.565348709,60882,SHORT,-11469,136.05,127.81
1623,equity_1623,YIT,GBR,USD,Energy,Energy,Coal & Consumable Fuels,2.661729466,6987,SHORT,-17789,62.81,65.22
1624,equity_1624,WLZ,GBR,USD,Financials,Diversified Financials,Asset Management & Custody Banks,1.191835794,26231033,SHORT,-7047,201.09,184.31
1625,equity_1625,LVD,JPN,JPY,Energy,Energy,Coal & Consumable Fuels,2.996764544,991,LONG,2947,13697.61,15181.76
1626,equity_1626,NJU,AUS,AUD,Financials,Diversified Financials,Specialized Finance,1.122013597,4608,LONG,11097,234.91,236.33
1627,equity_1627,SQR,BRA,BRL,Consumer Discretionary,Hotels Restaurants & Leisure,Specialized Consumer Services,0.755112453,73385,LONG,14182,351.24,321.92
1628,equity_1628,VLZ,FRA,EUR,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.458810451,424725,SHORT,-117640,71.41,71.72
1629,equity_1629,LSV,ESP,EUR,Financials,Diversified Financials,Other Diversified Financial Services,0.740702276,6258,SHORT,-3906,154.61,165.95
1630,equity_1630,XTD,FIN,EUR,Industrials,Capital Goods,Construction & Engineering,1.639416239,417251838,SHORT,-42312,17.42,19.73
1631,equity_1631,PRU,ESP,EUR,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,0.835934853,143951798,LONG,89097,119.44,120.06
1632,equity_1632,PWQ,JPN,JPY,Information Technology,Technology Hardware & Equipment,Electronic Components,0.93088642,1367,SHORT,-1908,4993.4,4790.87
1633,equity_1633,UMK,GRC,EUR,Consumer Discretionary,Media,Publishing,1.699155345,26320888,LONG,6787,131.33,138.37
1634,equity_1634,XTH,AUS,AUD,Information Technology,Technology Hardware & Equipment,Office Electronics,0.694164964,68150,SHORT,-3564,101.5,101.59
1635,equity_1635,UYG,CHE,CHF,Consumer Staples,Food Beverage & Tobacco,Distillers & Vintners,1.057977941,5695,SHORT,-3572,145.42,149.65
1636,equity_1636,BBL,HKG,HKD,Financials,Diversified Financials,Asset Management & Custody Banks,1.351404508,2883,LONG,2561,1321.52,1295.36
1637,equity_1637,AID,NLD,EUR,Consumer Discretionary,Retailing,Apparel Retail,0.633493579,6038,SHORT,-15073,58.54,53.57
1638,equity_1638,INW,BRA,BRL,Consumer Staples,Food & Staples Retailing,Hypermarkets and Super Centers,1.023411068,79560,SHORT,-12056,38.7,38.49
1639,equity_1639,YPL,DEU,USD,Industrials,Capital Goods,Trading Companies & Distributors,1.211475351,10074,LONG,27637,97.62,107.74
1640,equity_1640,DFW,AUS,AUD,Telecommunication Services,Telecommunication Services,Integrated Telecommunication Services,0.846438883,569427,LONG,32696,49.7,48.53
1641,equity_1641,CQJ,RUS,USD,Industrials,Commercial Services & Supplies,Diversified Commercial Services,1.858355201,946,SHORT,-270,140.78,143.98
1642,equity_1642,FQX,HKG,CNY,Consumer Discretionary,Consumer Durables & Apparel,Homebuilding,3.142187432,76447429,SHORT,-8134,1283.89,1247.48
1643,equity_1643,MGN,DEU,EUR,Health Care,Health Care Equipment & Services,Managed Health Care,1.70566175,12422,SHORT,-3266,52.8,50.98
1644,equity_1644,LJK,BEL,EUR,Information Technology,Technology Hardware & Equipment,Technology Distributors,0.720485676,1782,LONG,319,122,120.74
1645,equity_1645,GLG,RUS,USD,Telecommunication Services,Telecommunication Services,Alternative Carriers,0.855555592,160053862,LONG,17693,70.5,70.34
1646,equity_1646,SFY,GBR,GBP,Industrials,Commercial Services & Supplies,Diversified Support Services,1.215699058,5596630,LONG,6503,55.27,52.86
1647,equity_1647,XFZ,ESP,EUR,Consumer Staples,Food & Staples Retailing,Food Distributors,0.613589108,833,LONG,9,98.31,101.71
1648,equity_1648,PPD,BRA,BRL,Industrials,Capital Goods,Agricultural & Farm Machinery,0.602709829,61555,SHORT,-48689,122.66,113.11
1649,equity_1649,CZR,ITA,EUR,Utilities,Utilities,Water Utilities,2.335431901,197227,LONG,8925,153.82,156.8
1650,equity_1650,YHD,AUS,AUD,Consumer Staples,Household & Personal Products,Household Products,0.697975402,399110,SHORT,-34855,142.98,152.54
1651,equity_1651,EGU,GRC,EUR,Industrials,Capital Goods,Industrial Conglomerates,0.9710901,60498453,LONG,10131,59.8,64.39
1652,equity_1652,MKY,GBR,USD,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,3.0925863,80772732,SHORT,-8259,76.54,76.11
1653,equity_1653,ZGX,FRA,EUR,Health Care,Health Care Equipment & Services,Health Care Technology,0.653733161,440,LONG,1096,137.01,135.22
1654,equity_1654,WGG,BRA,BRL,Information Technology,Technology Hardware & Equipment,Semiconductors,1.480490375,211507,SHORT,-1728,404.37,403.98
1655,equity_1655,FQN,USA,CAD,Consumer Staples,Food Beverage & Tobacco,Packaged Foods & Meats,0.772024672,504096,LONG,20318,131.63,127.61
1656,equity_1656,RFF,CHN,CNY,Consumer Discretionary,Media,Movies & Entertainment,1.62488116,40871521,SHORT,-45220,206.7,192.59
1657,equity_1657,BAY,GBR,USD,Consumer Discretionary,Hotels Restaurants & Leisure,Restaurants,2.503865816,403,SHORT,-574,154.38,158.49
1658,equity_1658,GSF,DEU,EUR,Utilities,Utilities,Water Utilities,1.710337386,14271,SHORT,-9835,165.5,179.61
1659,equity_1659,DCY,HKG,HKD,Financials,Real Estate,Specialized REITs,1.412430481,2495987,LONG,282,1294.1,1265.99
1660,equity_1660,OGD,CHE,CHF,Information Technology,Technology Hardware & Equipment,Computer Storage & Peripherals,0.770654362,115,LONG,326,149.69,153.94
1661,equity_1661,RFB,FIN,EUR,Materials,Materials,Gold,1.247256456,10016,SHORT,-7928,32.57,36.63
1662,equity_1662,BAM,BRA,BRL,Energy,Energy,Coal & Consumable Fuels,0.71197122,5500893,LONG,36652,417.84,430.57
1663,equity_1663,RZM,DEU,EUR,Consumer Discretionary,Media,Movies & Entertainment,0.389072668,115283617,LONG,11656,52.55,49.69
1664,equity_1664,OFL,CAN,CAD,Consumer Discretionary,Consumer Durables & Apparel,Consumer Electronics,3.09622477,1935859,LONG,4840,180.75,186.08
1665,equity_1665,QRZ,USA,USD,Consumer Discretionary,Retailing,Automotive Retail,1.099669017,151,LONG,138,175.44,176.69
1666,equity_1666,VFI,DEU,EUR,Health Care,Health Care Equipment & Services,Health Care Equipment,1.802355162,473,SHORT,-197,143.22,139.01
1667,equity_1667,KMP,FIN,EUR,Financials,Real Estate,Diversified Real Estate Activities,1.454696778,7770,SHORT,-21455,30.87,30.83
1668,equity_1668,IDG,CHN,CNY,Financials,Real Estate,Mortgage REITs,1.944560957,1219834,LONG,3863,478.29,474.33
1669,equity_1669,CHJ,GBR,GBP,Industrials,Commercial Services & Supplies,Diversified Commercial Services,0.560251984,15744,SHORT,-1859,62.13,61.8
1670,equity_1670,ZFP,USA,USD,Consumer Discretionary,Consumer Durables & Apparel,Apparel Accessories & Luxury Goods,1.123444848,106017956,SHORT,-10676,175.48,171.02
1671,equity_1671,EZB,GRC,EUR,Energy,Energy,Oil & Gas Drilling,1.192000457,6092,SHORT,-5848,133.74,127.4
1672,equity_1672,KLC,JPN,JPY,Financials,Insurance,Life & Health Insurance,0.981371592,24796768,LONG,12088,18358.21,18724.18
1673,equity_1673,UCM,GBR,GBP,Information Technology,Software & Services,Home Entertainment Software,0.860078563,51689,LONG,5513,119.24,124.7
1674,equity_1674,HYQ,ITA,EUR,Information Technology,Technology Hardware & Equipment,Electronic Components,1.309157194,86489,LONG,48378,7.11,7.2
1675,equity_1675,VBC,USA,CAD,Information Technology,Software & Services,IT Consulting & Other Services,0.580761357,319475,LONG,4715,117.52,120.19
1676,equity_1676,CWP,NLD,EUR,Financials,Diversified Financials,Other Diversified Financial Services,0.801870826,1522,LONG,3852,43.21,41.74
1677,equity_1677,MET,BRA,BRL,Information Technology,Software & Services,Systems Software,0.571490773,128198,SHORT,-2825,218.73,210.96
1678,equity_1678,MQG,ITA,EUR,Consumer Discretionary,Automobiles & Components,Motorcycle Manufacturers,0.790463581,1513455,LONG,3820,139.56,146.34
1679,equity_1679,PUA,ESP,EUR,Consumer Discretionary,Hotels Restaurants & Leisure,Specialized Consumer Services,1.389626642,482839,SHORT,-3033,86.91,90.14
1680,equity_1680,NPA,GBR,USD,Consumer Discretionary,Retailing,Computer & Electronics Retail,1.074447906,3523,LONG,2203,153.17,155.12
1681,equity_1681,FLK,BRA,BRL,Energy,Energy,Oil & Gas Drilling,0.867861862,46906843,SHORT,-12272,610.21,624.18
1682,equity_1682,JUK,BEL,EUR,Health Care,Health Care Equipment & Services,Health Care Equipment,0.860578098,67,SHORT,-161,99.74,100.37
1683,equity_1683,OXP,CHN,CNY,Health Care,Health Care Equipment & Services,Managed Health Care,0.645860971,568791,LONG,598,279.89,282.07
1684,equity_1684,QAB,AUS,AUD,Consumer Discretionary,Media,Advertising,1.318105772,7282917,SHORT,-733,208.2,220.55
1685,equity_1685,HNB,HKG,CNY,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,1.576361547,471247,SHORT,-691017,38.63,39.97
1686,equity_1686,XFP,USA,CAD,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,0.940106104,147,SHORT,-433,131.37,145.62
1687,equity_1687,SPV,JPN,JPY,Consumer Discretionary,Automobiles & Components,Tires & Rubber,2.196984774,176602,LONG,2914,10068.26,10638.5
1688,equity_1688,TFP,FRA,EUR,Industrials,Transportation,Airlines,2.048800684,11359,LONG,960,117.45,111.9
1689,equity_1689,WKE,USA,USD,Industrials,Commercial Services & Supplies,Office Services & Supplies,0.915848492,30595982,LONG,4054,180.93,159.3
1690,equity_1690,POD,HKG,CNY,Consumer Staples,Food Beverage & Tobacco,Tobacco,1.839060942,355431,SHORT,-24036,747.07,766.24
1691,equity_1691,EFH,HKG,HKD,Consumer Discretionary,Retailing,Apparel Retail,2.041110076,120362053,LONG,21944,793.68,769.72
1692,equity_1692,VTL,ITA,EUR,Consumer Discretionary,Retailing,General Merchandise Stores,1.843043658,4568,SHORT,-12699,31.67,33.64
1693,equity_1693,CHN,ESP,EUR,Consumer Staples,Food Beverage & Tobacco,Agricultural Products,1.67685858,1315639,SHORT,-28797,121.28,121.72
1694,equity_1694,IHG,ITA,EUR,Financials,Banks,Regional Banks,1.75264566,6514,SHORT,-4949,102.26,102.69
1695,equity_1695,UQI,CAN,CAD,Consumer Discretionary,Hotels Restaurants & Leisure,Casinos & Gaming,0.8697172,24575,LONG,12092,126.62,128.74
1696,equity_1696,NIM,USA,USD,Consumer Discretionary,Consumer Durables & Apparel,Textiles,0.647419661,12082,SHORT,-32613,34.12,34.55
1697,equity_1697,RND,HKG,CNY,Financials,Real Estate,Industrial REITs,0.651501122,5693,LONG,2785,1102.42,1187.79
1698,equity_1698,NMF,ESP,EUR,Financials,Real Estate,Industrial REITs,0.686545969,62009,LONG,11584,52.28,53.75
1699,equity_1699,JMP,NLD,EUR,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,0.615504594,790226,SHORT,-1923,146.69,152.9
1700,equity_1700,LKC,BRA,BRL,Utilities,Utilities,Gas Utilities,1.01742096,13645,SHORT,-34843,122.81,119.54
1701,equity_1701,FBH,DEU,EUR,Industrials,Commercial Services & Supplies,Employment Services,0.693699579,5580218,LONG,638,150.95,138.82
1702,equity_1702,RAH,FIN,EUR,Consumer Staples,Food & Staples Retailing,Food Retail,1.199991426,470825,LONG,1538,72.03,75.98
1703,equity_1703,OHQ,GRC,EUR,Health Care,Health Care Equipment & Services,Health Care Supplies,1.291701015,40102,SHORT,-2156,103.56,101.99
1704,equity_1704,YLY,CAN,CAD,Industrials,Commercial Services & Supplies,Human Resource & Employment Services,0.56016657,2148,LONG,1165,169.69,170.61
1705,equity_1705,HCZ,GRC,EUR,Consumer Staples,Food & Staples Retailing,Drug Retail,0.695585007,13605,SHORT,-529,126.54,119.41
1706,equity_1706,MYE,FRA,EUR,Financials,Real Estate,Industrial REITs,0.850407798,10564,SHORT,-432,88.8,87.32
1707,equity_1707,HZD,DEU,USD,Materials,Materials,Forest Products,0.740292523,19661447,SHORT,-3676,57.79,58.66
1708,equity_1708,MEP,NLD,EUR,Utilities,Utilities,Independent Power Producers & Energy Traders,0.531434273,218441,SHORT,-5906,70.76,67.17
1709,equity_1709,RMY,JPN,JPY,Information Technology,Technology Hardware & Equipment,Office Electronics,0.63186806,14942230,SHORT,-1689,10776.14,10784.41
1710,equity_1710,XIM,GBR,GBP,Materials,Materials,Fertilizers & Agricultural Chemicals,3.112262855,23257314,LONG,2543,55.14,57.44
1711,equity_1711,UKR,BEL,EUR,Financials,Banks,Diversified Banks,0.779299527,68522,SHORT,-4899,65.66,63.04
1712,equity_1712,ECO,RUS,USD,Health Care,Health Care Equipment & Services,Health Care Equipment,0.693673156,1768,LONG,789,186.05,198.64
1713,equity_1713,MZN,USA,CAD,Information Technology,Technology Hardware & Equipment,Communications Equipment,3.667442713,5540611,LONG,609,130.25,135.23
